Tweet ID,Creator account,Text,Timestamp
1699003694623166930,@DeDotFiSecurity,"RT @artemDeDotFi: 🚨 Security Alert  @FloorDAO has experienced an exploit leading to the loss of around 40 $ETH (~$65,000).  The attack was…",2023-09-05T10:17:01.000Z,https://twitter.com/DeDotFiSecurity/status/1699003694623166930
1698999731119341591,@DoraHacks,Enjoying Seoul rn #KBW2023 https://t.co/gwXiukVQwB,2023-09-05T10:01:16.000Z,https://twitter.com/DoraHacks/status/1698999731119341591
1698999685640499711,@PeckShieldAlert,@Rocket_Pool @rsyncbuilder @NimaCapital https://t.co/R7f6Cit8s4 https://t.co/3X6V9WkEmt,2023-09-05T10:01:05.000Z,https://twitter.com/PeckShieldAlert/status/1698999685640499711
1698988105670512843,@SlowMist_Team,"🚨SlowMist Security Alert🚨  According to our monitoring system, @FloorDAO was attacked due to design flaws in the ""distribute"" and ""rebase"" functions, and lost about 40 $ETH (about $65,000). We are following up on this incident.",2023-09-05T09:15:04.000Z,https://twitter.com/SlowMist_Team/status/1698988105670512843
1698967823471796482,@PeckShieldAlert,@FloorDAO Update: The stolen funds (40 $ETH) have already been transferred to #TornadoCash,2023-09-05T07:54:29.000Z,https://twitter.com/PeckShieldAlert/status/1698967823471796482
1698962105058361392,@PeckShieldAlert,#PeckShieldAlert @FloorDAO is exploited for ~40 $ETH ($65K) https://t.co/gPYcs11vy5,2023-09-05T07:31:45.000Z,https://twitter.com/PeckShieldAlert/status/1698962105058361392
1698961872077373853,@AegisWeb3,"⚠️ RUGPULL ALERT ⚠️ Unfortunately, the token $BabyDogeAI(https://t.co/AzdCitYsVa) on #BNBChain has experienced a #rugpull. The deployer 0x44A028...5cBc0D74 sold a total of $100K, completely depleting the liquidity pool. Now, the deployer has created another token to continue the… https://t.co/iLPPWZwcQF https://t.co/3qZgTDSp1U",2023-09-05T07:30:50.000Z,https://twitter.com/AegisWeb3/status/1698961872077373853
1698956534095425707,@rugpullfinder,RT @lndofi: Triple check what you are clicking!!,2023-09-05T07:09:37.000Z,https://twitter.com/rugpullfinder/status/1698956534095425707
1698949467666567384,@SlowMist_Team,Signature security is very important.👇 https://t.co/8DemXFRixE,2023-09-05T06:41:32.000Z,https://twitter.com/SlowMist_Team/status/1698949467666567384
1698913335486648600,@PeckShieldAlert,"#PeckShieldAlert Cream Finance Exploiter-labeled address has swapped ~500K $DAI for ~306.58 $ETH and transferred them to #TradeOgre   The address still holds ~$6.85M worth of cryptos, including ~4,163.8 $ETH and 104K $DAI https://t.co/fFNGtMgyae",2023-09-05T04:17:58.000Z,https://twitter.com/PeckShieldAlert/status/1698913335486648600
1698892895653392759,@DoraHacks,"RT @BNBCHAIN: ⏰ Final call to all visionary developers! ⚡️ With just 1 day remaining, seize the moment and submit your exceptional #DApps t…",2023-09-05T02:56:44.000Z,https://twitter.com/DoraHacks/status/1698892895653392759
1698888470591365147,@PeckShieldAlert,@Rocket_Pool @rsyncbuilder #PeckShieldAlert @NimaCapital related address swapped 9M $SYN for ~2.35M $USDC https://t.co/bM5l7lkgrt,2023-09-05T02:39:09.000Z,https://twitter.com/PeckShieldAlert/status/1698888470591365147
1698888299903877394,@DeDotFiSecurity,"RT @defitrader_: Thank you @DeDotFi @dedotfi_news @DeDotFiSecurity for the awesome gift box 📦   https://t.co/Ma9mMkn0tW Stickers, best sell…",2023-09-05T02:38:29.000Z,https://twitter.com/DeDotFiSecurity/status/1698888299903877394
1698886049676853735,@1nf0s3cpt,🔥Media &amp; Association Partners https://t.co/HX91Dn9iV8,2023-09-05T02:29:32.000Z,https://twitter.com/1nf0s3cpt/status/1698886049676853735
1698886046975775085,@1nf0s3cpt,"We have invited 33 speakers so far. About the speaker list, please check: https://t.co/EOrQP4W6iq  Speakers include: @Tether_to @circle @okx @CeloOrg @Gemini @Paxos @xrexinc @realMatrixport @avalabsofficial @LayerZero_Labs @mimo_labs  @chainlinklabs @BitMEX @fraxfinance, more.",2023-09-05T02:29:32.000Z,https://twitter.com/1nf0s3cpt/status/1698886046975775085
1698886043905429795,@1nf0s3cpt,🔥We are co-organizing a stablecoin summit in Singapore on September 15th.   DeFiHackLabs is also a community partner of this event! 2 ticket giveaway🚀  🎁 2 stablecoin summit tickets ✅Follow @stblcnsummit @UnitasProtocol  ✅❤️+RT+tag 3 👉https://t.co/EOrQP4W6iq https://t.co/ExNsno0ptB,2023-09-05T02:29:31.000Z,https://twitter.com/1nf0s3cpt/status/1698886043905429795
1698870451815285045,@PeckShieldAlert,"#PeckShieldAlert A total of ~$41M worth of cryptos were drained from @Stake, with ~$15.7M on #Ethereum (9.62K $ETH), ~$7.85M on #Polygon (14.24M $MAITC), and $17.75M on #BNBChain (82.65K $BNB) https://t.co/dfYCpkgDPz",2023-09-05T01:27:33.000Z,https://twitter.com/PeckShieldAlert/status/1698870451815285045
1698862967981273428,@CertiKAlert,#CertiKSkynetAlert 🚨  We have detected a large liquidity removal on a fake Base token.  ETH: 0x2025273c4B985a00bc60E871a9031a12FF216F9B  The deployer has profited ~544k via several liquidity removal transactions.  https://t.co/dT7V8JGk8w,2023-09-05T00:57:49.000Z,https://twitter.com/CertiKAlert/status/1698862967981273428
1698859991090745384,@immunefi,"As you start your bug hunting week, remember this quote.  “If by setting one’s heart right every morning and evening, one is able to live as though his body were already dead, he gains freedom in the Way.” - Yamamoto Tsunetomo, The Book of the Samurai. https://t.co/eQAMBh9KVu",2023-09-05T00:45:59.000Z,https://twitter.com/immunefi/status/1698859991090745384
1698847358136820073,@code4rena,"RT @muspro__dev: Competitive security events called ""ʙᴏᴛ ʀᴀᴄᴇꜱ 🤖"" are levelling up Web3 defenses against hackers!🛡️  By pitting automated v…",2023-09-04T23:55:47.000Z,https://twitter.com/code4rena/status/1698847358136820073
1698835473194480114,@bneiluj,when you're about to dive into the realm... https://t.co/15IonmNTSJ,2023-09-04T23:08:34.000Z,https://twitter.com/bneiluj/status/1698835473194480114
1698834890006085910,@bneiluj,style reminiscent of Parisian and citadel influences. https://t.co/xmX55uS7bK,2023-09-04T23:06:15.000Z,https://twitter.com/bneiluj/status/1698834890006085910
1698834885274640629,@bneiluj,with multi-levels. https://t.co/wd4DEI57GA,2023-09-04T23:06:14.000Z,https://twitter.com/bneiluj/status/1698834885274640629
1698834880736715048,@bneiluj,I generated these pieces over the weekend. Curious to know your thoughts! Just trying to capture TheHerd's vibe in the best way possible. 👀 https://t.co/RohwI0k6ik,2023-09-04T23:06:13.000Z,https://twitter.com/bneiluj/status/1698834880736715048
1698831165002821709,@PeckShieldAlert,#PeckShieldAlert #MEVBoost 💸💸💸 A @Rocket_Pool validator rewarded 74.7 ETH ($121k) via the @rsyncbuilder  relay @ block#18065775 . The #MEV bot bribed with 50.9 eth to backrun the large SYN-WETH swap: https://t.co/mrFvAi8MLU,2023-09-04T22:51:27.000Z,https://twitter.com/PeckShieldAlert/status/1698831165002821709
1698777928404791487,@CertiKAlert,#CertiKSkynetAlert 🚨   Cream Finance Flash Loan Exploiter 3 0x70747df6AC244979A2ae9CA1e1A82899d02bbea4 has converted another ~500k DAI to ETH.  Stay vigilant! https://t.co/H5sT5yYAKB,2023-09-04T19:19:54.000Z,https://twitter.com/CertiKAlert/status/1698777928404791487
1698773666912210945,@bneiluj,"RT @MorphoLabs: Bucking the trend 🦋  Ethereum DeFi TVL is down, but Morpho volume is up. https://t.co/y4TT7ogNlN",2023-09-04T19:02:58.000Z,https://twitter.com/bneiluj/status/1698773666912210945
1698769537603088798,@CertiKAlert,"#CertiKSkynetAlert 🚨  We have detected an exit scam on a fake Lybra Finance token.  ETH: 0xf5322B0D8dcac0C6aee4c15719C078992B03378a  Deployer added 60 WETH to LP and removed 83 WETH, profiting 23 WETH (~$37k)  Not to be confused with legitimate projects. https://t.co/UdIXWKxid9",2023-09-04T18:46:34.000Z,https://twitter.com/CertiKAlert/status/1698769537603088798
1698759955254333804,@CertiKAlert,@Stake @Stake have confirmed unauthorized transactions were made on their ETH / BSC hot wallets  You can see their announcement below  https://t.co/h0Hi3GdfMW,2023-09-04T18:08:29.000Z,https://twitter.com/CertiKAlert/status/1698759955254333804
1698756972978352229,@0xVazi,Was pleasure to work with @bugduino and the team on that one 😎 https://t.co/FRjAPevSo5,2023-09-04T17:56:38.000Z,https://twitter.com/0xVazi/status/1698756972978352229
1698738739873226870,@bneiluj,The awesome @StakeDAOHQ World 🐘 https://t.co/5IP6KjKUqW,2023-09-04T16:44:11.000Z,https://twitter.com/bneiluj/status/1698738739873226870
1698736373191319951,@DoraHacks,Hanoi is a great place for a BUIDL Station gathering. https://t.co/AfKVvPC3Oo,2023-09-04T16:34:47.000Z,https://twitter.com/DoraHacks/status/1698736373191319951
1698734648787079584,@BeosinAlert,"🚨@Stake has experienced multiple suspicious outflows on #Ethereum, #BSC and #Polygon.   ETH: ~$15.7M Polygon: ~$7.8M BSC: ~$17.8M The total funds were ~$41.35M.   Stay alert! https://t.co/cKBK3kMeUz",2023-09-04T16:27:55.000Z,https://twitter.com/BeosinAlert/status/1698734648787079584
1698727622346244153,@DoraHacks,We're LIVE🔴 https://t.co/s2UnluWNNS,2023-09-04T16:00:00.000Z,https://twitter.com/DoraHacks/status/1698727622346244153
1698725600356421962,@DoraHacks,"🚀Join us for another workshop of AEZ Boost Hackathon co-hosted by @ATOMAccelerator and us. Hackathons Are Just the Beginning. Let's learn more about What's next w/ @emir0x, Program Lead at @LongHashX. See y'all there! 🌟  ⏰ September 6th 8 AM PST 📺 Binance:… https://t.co/noKWQIJOxF https://t.co/u7UEEohhee",2023-09-04T15:51:58.000Z,https://twitter.com/DoraHacks/status/1698725600356421962
1698724168521453759,@DeDotFiSecurity,"Speaker Announcement🎉👀  Simone Monica, Security Engineer of @trailofbits, will be speaking at the #Web3SecurityConference2023 this Oct 4th in Milan Italy.  Panel 1 Talk: Scaling Chain Security, Roll-ups and more Join us, Grab Your Tickets Today!  https://t.co/APcggU6UFo 👈 https://t.co/8TmuIyjdzf",2023-09-04T15:46:17.000Z,https://twitter.com/DeDotFiSecurity/status/1698724168521453759
1698723688550420865,@DeDotFiSecurity,2/ Associated addresses:  - Polygon:   0xad8f9dc9aa8fa52d758b56281867d60a50c51c05 0xa26213638f79f2ed98d474cbcb87551da909685e  - BSC:   0x4464e91002c63a623a8a218bd5dd1f041b61ec04 0x327797e2aed0f9b329fc50c9b692ce61e0e353f2 0x1a43890a1f9e28430569b0dba6ef69371c93d6b5,2023-09-04T15:44:22.000Z,https://twitter.com/DeDotFiSecurity/status/1698723688550420865
1698722747449328019,@DeDotFiSecurity,"🚨 UPDATE: @Stake Gambling Platform Suffers Massive Hack, Over $41M Compromised   Two new attacks occurred on Polygon and #Binance Smart Chain, resulting in a loss of $25.6 million.   Stake has not confirmed any details about this incident yet, hack remains under investigation. https://t.co/zM8f0zUaQG https://t.co/MvN3AIuZHr",2023-09-04T15:40:38.000Z,https://twitter.com/DeDotFiSecurity/status/1698722747449328019
1698722691476234493,@CertiKAlert,"#CertiKSkynetAlert 🚨  We are seeing reports of a possible exploit on @Stake  There has been suspicious outflow of ~$15.7m on ETH with reports of ~$25M on BSC &amp; Poly  Looks to be a private key compromise, however malicious activity is not confirmed.  https://t.co/FeZn7EZN5Q",2023-09-04T15:40:25.000Z,https://twitter.com/CertiKAlert/status/1698722691476234493
1698716861938979189,@immunefi,"New Launch! 🚀  @bluefinapp is a blockchain protocol for perpetual swaps that combines self-custody and transparency with best-in-class speed and security.  Find bugs - get $50,000! https://t.co/1DqE9HxGV7",2023-09-04T15:17:15.000Z,https://twitter.com/immunefi/status/1698716861938979189
1698716035988201719,@immunefi,"RT @LybraFinanceLSD: We are pleased to announce, in addition to all of our completed Audits, an additional Bug Bounty is now live with @Imm…",2023-09-04T15:13:58.000Z,https://twitter.com/immunefi/status/1698716035988201719
1698714097062412420,@DoraHacks,"Aptos Grant DAO R4 Community QF-Voting coming with the QF pool of 2000 APT! 🔥 We have 8 great grantee candidates: @AptosEden, @Glacier_Labs, @noncegeek, @FewchaWallet, @SwapGPT, @KYDLabs, @0xShikhar, @scorefamsports. Vote now with #APT to show your support!!  (Plus, voters with… https://t.co/JdqIFcWamf https://t.co/snWeCFsOh5",2023-09-04T15:06:15.000Z,https://twitter.com/DoraHacks/status/1698714097062412420
1698712525691396605,@DoraHacks,Join us in 1h! 🙌 https://t.co/s2UnluWNNS,2023-09-04T15:00:01.000Z,https://twitter.com/DoraHacks/status/1698712525691396605
1698710384704659744,@SlowMist_Team,"SlowMist Weekly Web3 Security Report   (August 28 - September 3, 2023)  Key Points: - Total security incidents: 7 - Estimated loss: Approximately $830,000 - Notable trend: Increase in Discord-related security incidents - Compared to previous weeks, a significant reduction in the… https://t.co/Tc8tRwjdfr https://t.co/wNaxd7Fl73",2023-09-04T14:51:30.000Z,https://twitter.com/SlowMist_Team/status/1698710384704659744
1698704580882915780,@SlowMist_Team,🚨~$15.73 million. https://t.co/C8301YQk1A,2023-09-04T14:28:27.000Z,https://twitter.com/SlowMist_Team/status/1698704580882915780
1698704431104360668,@PeckShieldAlert,Here comes the flow of related funds @Stake https://t.co/1z8pzjMMli https://t.co/hv0rCaPymw,2023-09-04T14:27:51.000Z,https://twitter.com/PeckShieldAlert/status/1698704431104360668
1698701493220630744,@DeDotFiSecurity,"2/ Transactions:   1.1M $USDC https://t.co/fEmxLTCeck  3.9M $USDT https://t.co/mYzuLQ29Jg  900K $DAI  https://t.co/uYkwIgDvzw  6,000 $ETH  https://t.co/VyP8HjMkgu https://t.co/SNnY3t9KeG",2023-09-04T14:16:10.000Z,https://twitter.com/DeDotFiSecurity/status/1698701493220630744
1698700621480689690,@DeDotFiSecurity,"🚨  ALERT: Suspicious Funds Movement Involving  @Stake  🚨  ~$15,700,000  in assets, including $ETH, $USDC, $USDT, and $DAI, have been transferred to  0x3130...d3c  All stablecoins have been converted to $ETH and distributed to EOAs.   On-chain details 👇 https://t.co/uUu5dSTLnO https://t.co/aJrjlqZUYD",2023-09-04T14:12:43.000Z,https://twitter.com/DeDotFiSecurity/status/1698700621480689690
1698678275118109027,@CertiKAlert,1/ Site connects to domain dmitri-js[.]ru which is linked to multiple phishing sites that include:  prapjorect[.]com/ phantomgalaxies[.]online/ getbitinauts[.]com/ paperclub[.]org/  Amongst others.,2023-09-04T12:43:55.000Z,https://twitter.com/CertiKAlert/status/1698678275118109027
1698678274270884037,@CertiKAlert,#CertiKSkynetAlert 🚨  Beware of a fake Biti Nauts phishing site  Do not interact with hxxps://brtnvsorg.com  Site connects to a wallet drainer  https://t.co/ws7ZMvuyHx,2023-09-04T12:43:55.000Z,https://twitter.com/CertiKAlert/status/1698678274270884037
1698666781857243620,@DoraHacks,"RT @PlanqFoundation: Still plenty of bounty to be won 👀.  The first teams have started building on the Planq network, but the more the merr…",2023-09-04T11:58:15.000Z,https://twitter.com/DoraHacks/status/1698666781857243620
1698657662827725011,@code4rena,"Curious about what goes on behind the scenes of a Code4rena Bot Race? @GalloDaSballo and @bytes032 talk through the entire judging process, what makes a good bot, and more.  Watch it here:   https://t.co/eJ9L0pPm5m",2023-09-04T11:22:01.000Z,https://twitter.com/code4rena/status/1698657662827725011
1698648330941718711,@immunefi,"New Bug Bounty! 💰  @YamatoProtocol is a simple overcollateralized stabled token issuing Dapp with minimal governance (variables). @defigeekjapanen   Find bugs - get $10,000! https://t.co/MwiIZPOeVg",2023-09-04T10:44:56.000Z,https://twitter.com/immunefi/status/1698648330941718711
1698636586831741189,@CertiKAlert,#CertiKSkynetAlert 🚨     Beware of a fake Toncoin airdrop being promoted on social media.    Do not interact with hxxps://toncoin-ton.org/  Stay safe! https://t.co/6TIcg7VuRS,2023-09-04T09:58:16.000Z,https://twitter.com/CertiKAlert/status/1698636586831741189
1698622859101274375,@CertiKAlert,#CertiKSkynetAlert 🚨  We have seen 10 ETH deposited into @TornadoCash from EOA 0x911  Funds originate from the selling of a scam token named BunnyAI   https://t.co/1OkgHWS2c1,2023-09-04T09:03:43.000Z,https://twitter.com/CertiKAlert/status/1698622859101274375
1698621606124212410,@Intell_On_Chain,"If you're on TikTok, please give us a like, comment and a follow!   https://t.co/fXqAiaf4lH  We always appreciate your unwavering support! More coming on this story tonight!",2023-09-04T08:58:44.000Z,https://twitter.com/Intell_On_Chain/status/1698621606124212410
1698608869965197567,@AegisWeb3,Your asset safety is always our top priority. Please check out this security campaign. Take our security quiz with @imTokenOfficial &amp; @SlowMist_Team for a chance to win cash prizes and exclusive NFTs. 1⃣️Cash Prizes 2⃣️Security officer NFTs 3⃣️@imKeyOfficial wallet device… https://t.co/oaakjypS2E https://t.co/yheiVg1Y8u,2023-09-04T08:08:07.000Z,https://twitter.com/AegisWeb3/status/1698608869965197567
1698595103504478411,@AegisWeb3,"RT @imTokenOfficial: Learn, Test &amp; Win💰  ✍️Take our security quiz with @SlowMist_Team &amp; @AegisWeb3 &amp; get a chance to win Summoning 🎁  worth…",2023-09-04T07:13:25.000Z,https://twitter.com/AegisWeb3/status/1698595103504478411
1698592194859561072,@AegisWeb3,"Afterward, the funds were consolidated into 0xC6770D...1A75db25, which currently holds ~708.1 $BNB. The scammer has a history of creating tokens and executing rug pulls, consistently transferring the funds to this address.  TX: https://t.co/U9xcBMgmN5 https://t.co/Ai9xIqEvrc https://t.co/8Gi1RUtbKZ",2023-09-04T07:01:52.000Z,https://twitter.com/AegisWeb3/status/1698592194859561072
1698592191919317448,@AegisWeb3,"🚨RUGPULL ALERT - $Shibarium 🚨  A #RugPull incident has occurred with $Shibarium on #BSC. 0x7FE7D9...FE3f1323 minted a significantly larger number of tokens than the total supply and then rug pulled by selling tokens, resulting in the acquisition of ~393.2 $BNB. https://t.co/26TmM8gA44",2023-09-04T07:01:51.000Z,https://twitter.com/AegisWeb3/status/1698592191919317448
1698589111685452158,@SlowMist_Team,"🎁Come and Win rewards worth 2,000 $USDT👇  https://t.co/84lUCaYwnn https://t.co/gyJKJLqQWS",2023-09-04T06:49:37.000Z,https://twitter.com/SlowMist_Team/status/1698589111685452158
1698585089201107218,@BeosinAlert,"Vulnerability Disclosure: Beosin security team discovered a DoS vulnerability in the p2p protocol of @SuiNetwork that could cause nodes in the Sui network to crash due to memory exhaustion.   This denial of service vulnerability was caused by an old attack technique - the ""memory… https://t.co/iPAa4I6BHw https://t.co/hNkwNH2nVb",2023-09-04T06:33:38.000Z,https://twitter.com/BeosinAlert/status/1698585089201107218
1698579639877410973,@DoraHacks,Something exciting for @archwayHQ lovers is coming soon... 👀 https://t.co/GALaW06s0Y,2023-09-04T06:11:58.000Z,https://twitter.com/DoraHacks/status/1698579639877410973
1698575123073433921,@DoraHacks,Ready? Build! These latest hackathons are waiting for their best project submissions (and ready to give prizes!).  🙌 @linera_io Autumn Dev School;  @MultiversX #Xday Hack; @ATOMAccelerator Hack for @cosmoshub ; @akashnet_ Build for #Akash; @PlanqFoundation Grant.,2023-09-04T05:54:01.000Z,https://twitter.com/DoraHacks/status/1698575123073433921
1698572340563750981,@DoraHacks,RT @oasys_games: 🔥 Hey #devs &amp; #gamedevs   ⏰ Only 1 day left to join the #GameWaveGenesis #hackathon by @oasys_games &amp; @awscloud  🧩 Ready t…,2023-09-04T05:42:58.000Z,https://twitter.com/DoraHacks/status/1698572340563750981
1698552871061434696,@CertiKAlert,"#CertiKSkynetAlert  🚨  We are seeing reports that @The_Saber_DAO Discord server has potentially been #compromised.  Do not click links, mint, or approve any transactions.  https://t.co/dkesqiFQ5Q  Stay vigilant!",2023-09-04T04:25:36.000Z,https://twitter.com/CertiKAlert/status/1698552871061434696
1698536048656367703,@PeckShieldAlert,"#PeckShieldAlert Vitalik-related address (0xD04d...8fd7) recently transferred ~999 $ETH (equivalent to ~$1.64M) to address 0x5567…31B1 ~20 days ago, this address 0x5567 previously received ~1,701 $ETH from Vitalik-related address (0xD04d…8fd7) and subsequently moved these funds… https://t.co/PH6rYj4qjl https://t.co/n7jrKotsXq",2023-09-04T03:18:45.000Z,https://twitter.com/PeckShieldAlert/status/1698536048656367703
1698514106280501715,@immunefi,RT @pashovkrum: How many hours have you lost fighting a smart contract security client over the severity of a security vulnerability you fo…,2023-09-04T01:51:34.000Z,https://twitter.com/immunefi/status/1698514106280501715
1698511696761917541,@PeckShieldAlert,"#PeckShieldAlert #Phishing 2 NFTs, including #BEANZ #3955 are stolen by #PinkDrainer: Wallet 1 on #OpenSea https://t.co/GwqZLaMfbV",2023-09-04T01:41:59.000Z,https://twitter.com/PeckShieldAlert/status/1698511696761917541
1698511030001828174,@PeckShieldAlert,"#PeckShieldAlert Vb 2-labeled address swapped 500 $MKR for ~353.4 $ETH, and subsequently transferred 350 $ETH (~$573K) to a new address, 0x3f62...aeb, on September 2, 2023 https://t.co/6aJ7eSkhu6",2023-09-04T01:39:21.000Z,https://twitter.com/PeckShieldAlert/status/1698511030001828174
1698502411650838897,@Intell_On_Chain,"⚠️ TRUE CRIME STORY ⚠️  💀 The Shrieker 💀  This is the #true story of Johnathan, a #crypto enthusiast, who was baited into his own downfall, following months of deceitful tactics by the attacker!  Sneak preview  The characters have been anonymised and I have permission to share… https://t.co/8T2Dy0CZlX https://t.co/YFn2SNSNaQ",2023-09-04T01:05:06.000Z,https://twitter.com/Intell_On_Chain/status/1698502411650838897
1698485200441782730,@code4rena,"RT @0xMilenov: This is insane.  Did you know that just last month, @code4rena distributed rewards potentially exceeding $1,343,250?  🚨 324…",2023-09-03T23:56:42.000Z,https://twitter.com/code4rena/status/1698485200441782730
1698483009584832561,@code4rena,"Diversity of thought is a multiplier of effectiveness, especially when it comes to security 🧠  That’s why the Code4rena model works so well: all the gigabrains come together.",2023-09-03T23:48:00.000Z,https://twitter.com/code4rena/status/1698483009584832561
1698482467542348213,@zachxbt,"BNB, Optimism, Polygon, Avalanche donations have been returned (see txn hash for each below)   Claim contract for Ethereum, Arbitrum, and zkSync donors should be ready within 7-10 days. This will have a separate tweet with more details.   BNB https://t.co/nHKCjpoFk3 Polygon… https://t.co/dCOJ3ER8pk",2023-09-03T23:45:51.000Z,https://twitter.com/zachxbt/status/1698482467542348213
1698452774390829222,@CertiKAlert,#CertiKSkynetAlert 🚨     Beware of a fake Compound Labs airdrop being promoted on social media.    Do not interact with hxxps://compound-event.com/  Stay safe! https://t.co/LQDP7d02Rp,2023-09-03T21:47:51.000Z,https://twitter.com/CertiKAlert/status/1698452774390829222
1698437886410973492,@Intell_On_Chain,"Gonna give our members something a little different tonight, with the aim of sharing how criminals operate😱⬇️  🕵🏼‍♂️Actual cases that we've worked on, dramatised and anonymised to prevent the victim being identified!  We have the victim's permission!  Should I share publicly too? https://t.co/iaJwlQqGgW",2023-09-03T20:48:42.000Z,https://twitter.com/Intell_On_Chain/status/1698437886410973492
1698432932677820519,@Intell_On_Chain,"I love it when rookie mistakes are made, when attackers are trying to launder their loot.  Consider it posted to the Feds!  Actual footage of me posting investigations to the Feds! https://t.co/h0ClstUxc8",2023-09-03T20:29:01.000Z,https://twitter.com/Intell_On_Chain/status/1698432932677820519
1698413153518792830,@maurelian_,"RT @dwr: 80,000 sign ups. Averaging roughly 1,000 an hour.",2023-09-03T19:10:25.000Z,https://twitter.com/maurelian_/status/1698413153518792830
1698378980691263982,@zachxbt,@realScamSniffer @inversebrah,2023-09-03T16:54:38.000Z,https://twitter.com/zachxbt/status/1698378980691263982
1698373113317319034,@realScamSniffer,"victim signed an ""increaseAllowance"" transaction.  https://t.co/eQnXrXPpkI",2023-09-03T16:31:19.000Z,https://twitter.com/realScamSniffer/status/1698373113317319034
1698373110473589164,@realScamSniffer,"It appears there is a victim who has lost their $stETH twice due to not revoking after a phishing attack.  Initially, he lost 52 $stETH, and then transferred 31 $stETH to the same wallet 3 hours ago. https://t.co/nsRxbTjfwi",2023-09-03T16:31:18.000Z,https://twitter.com/realScamSniffer/status/1698373110473589164
1698365302365716650,@realScamSniffer,victim: 0xc85ef1702e246d5cd4d0d1c785f9599b632330a6  scammer: 0xc384FebdbfA3E2f9a541fC7E36118e719E4E3b97 0x29488E5fD6bF9B3cc98A9d06A25204947ccCBE4D 0x00000ff01f359d7cde7d1bb45ced9459a6a80000,2023-09-03T16:00:16.000Z,https://twitter.com/realScamSniffer/status/1698365302365716650
1698365299727515988,@realScamSniffer,someone lost $189k worth of tokens to phishing  https://t.co/0S2JqeyfT3 https://t.co/PWCsf4kqVO,2023-09-03T16:00:16.000Z,https://twitter.com/realScamSniffer/status/1698365299727515988
1698365033238213008,@DoraHacks,Only 2 days left for @oasys_games gamedevs!!!! https://t.co/KpikrLc7Bj,2023-09-03T15:59:12.000Z,https://twitter.com/DoraHacks/status/1698365033238213008
1698364740572152239,@DoraHacks,RT @oasys_games: 🌟5 days left to join the #GameWaveGenesis #hackathon by @oasys_games &amp; @awscloud    Don't miss out on a chance to build th…,2023-09-03T15:58:02.000Z,https://twitter.com/DoraHacks/status/1698364740572152239
1698355164581675405,@Intell_On_Chain,Did you know? - Our whole community has access to our high level risk ratings for 60 different projects! Check it out: https://t.co/8r4rhoHZBJ https://t.co/KUP01KuhKE,2023-09-03T15:19:59.000Z,https://twitter.com/Intell_On_Chain/status/1698355164581675405
1698345778534842384,@DoraHacks,"RT @oraichain: Oraichain’s #AI X #DeFi Cook-off w/ @DoraHacks  We're excited to share the proposal for our next hackathon, providing prize…",2023-09-03T14:42:41.000Z,https://twitter.com/DoraHacks/status/1698345778534842384
1698329946257776694,@DoraHacks,"Exciting workshop Ep02 scheduled for AEZ Boost Hackathon co-hosted by @ATOMAccelerator and us.🚀 Join us in Navigating @cosmos Governance w/ @KamBenbrik, Research Analyst at @ChorusOne. Don't miss it! 🌟  ⏰ September 5th 8 am PST 📺 Youtube: https://t.co/j4Y0eR4K9T 📺 Binance:… https://t.co/5SgFZOcwB4 https://t.co/19SWoDmSkb",2023-09-03T13:39:47.000Z,https://twitter.com/DoraHacks/status/1698329946257776694
1698320278642966943,@AegisWeb3,🚨 $MetaleAPP RISK WARNING 🚨  Exercise extreme caution when dealing with the token $MetaleAPP(https://t.co/sF1gPf0seX) as the deployer(0x98ECcc...F916F900) behind this project has a history of executing multiple #RugPull projects in the past. Stay vigilant!  #scamtoken #rugpull https://t.co/2qJyrkPcST,2023-09-03T13:01:22.000Z,https://twitter.com/AegisWeb3/status/1698320278642966943
1698304835286884849,@CertiKAlert,#CertiKSkynetAlert 🚨  On this day last year Bill Murray’s wallet was compromised leading to the loss of assets raised in a charity NFT collection.  Check out our original report on this incident below 👇  https://t.co/wRJjD2nE9N,2023-09-03T12:00:00.000Z,https://twitter.com/CertiKAlert/status/1698304835286884849
1698248576420164018,@CertiKAlert,#CertiKSkynetAlert 🚨  Beware of a fake Blur airdrop being promoted on social media   Do not interact with hxxps://events-blur.online/  Site connects to a known wallet drainer  https://t.co/wtNyy0bvRW,2023-09-03T08:16:27.000Z,https://twitter.com/CertiKAlert/status/1698248576420164018
1698240983509381140,@bneiluj,"Impressive! @BackedFi surged to over $45M in fully backed, tokenized real-world assets, doubling and redoubling in the past 2 months. Largest transaction: $20M 🔥https://t.co/Ybo07nQuY0. https://t.co/a2a8ZJA2aV",2023-09-03T07:46:16.000Z,https://twitter.com/bneiluj/status/1698240983509381140
1698236231593734517,@Intell_On_Chain,Incredible write up on the exploitation of the Alarm Clock tool!  @pessimistic_io @officer_cia  👏 https://t.co/Jci27xobjL,2023-09-03T07:27:23.000Z,https://twitter.com/Intell_On_Chain/status/1698236231593734517
1698233952044216427,@code4rena,"The number of certified Wardens requests WoW is climbing 👀  Becoming certified is the 1st step towards getting your Code4rena Backstage role, which grants you: - Immediate access to findings repos after audits conclude - Ability to contribute to post-audit triage - Post-judging… https://t.co/30gIgDpQsk https://t.co/qQ1slzQnoA",2023-09-03T07:18:20.000Z,https://twitter.com/code4rena/status/1698233952044216427
